,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
4968,16807,2157,25,20,8,30.69697327550215,31.05010986328125,Ţanţā,16.807,2.157
4969,13203,1562,29,60,9,30.682801862063844,31.028137207031246,Ţanţā,13.203,1.562
4970,16194,2106,22,23,10,30.682801862063844,31.033630371093757,Ţanţā,16.194,2.106
4971,11292,875,65,16,7,30.678077595317895,31.02813720703125,Ţanţā,11.292,0.875
4972,12601,1617,32,104,17,30.678077595317895,31.033630371093757,Ţanţā,12.601,1.617
4973,26790,3180,15,8,4,30.678077595317895,31.03912353515625,Ţanţā,26.79,3.18
4974,18379,1176,28,9,2,30.678077595317895,31.044616699218757,Ţanţā,18.379,1.176
4975,18501,8933,26,12,2,30.69224970217675,31.05010986328125,Ţanţā,18.501,8.933
4976,16359,2132,12,5,1,30.6875258976904,31.05010986328125,Ţanţā,16.359,2.132
4977,12055,635,82,10,3,30.6875258976904,31.066589355468757,Ţanţā,12.055,0.635
4978,13244,645,13,1,1,30.678077595317895,31.055603027343757,Ţanţā,13.244,0.645
4979,10664,4715,79,21,6,30.682801862063844,31.061096191406254,Ţanţā,10.664,4.715
4980,14408,2069,28,20,5,30.682801862063844,31.06658935546875,Ţanţā,14.408,2.069
4981,33148,2783,12,1,1,30.678077595317895,31.06658935546875,Ţanţā,33.148,2.783
4982,19765,1882,18,3,1,30.711142608304552,31.099548339843743,Ţanţā,19.765,1.882
4983,15198,2153,47,2,2,30.7064197285868,31.09954833984375,Ţanţā,15.198,2.153
4984,7602,1136,115,34,6,30.711142608304552,31.10504150390625,Ţanţā,7.602,1.136
4985,20588,2305,12,17,2,30.711142608304552,31.110534667968757,Sunbāţ,20.588,2.305
4986,25277,3960,10,7,4,30.7064197285868,31.10504150390625,Ţanţā,25.277,3.96
4987,5625,685,14,53,2,30.7064197285868,31.110534667968757,Sunbāţ,5.625,0.685
4988,18742,3309,14,15,5,30.70169661764575,31.09405517578125,Ţanţā,18.742,3.309
4989,12293,1132,24,3,3,30.70169661764575,31.09954833984375,Ţanţā,12.293,1.132
4990,19130,2632,23,76,14,30.69697327550215,31.094055175781254,Ţanţā,19.13,2.632
4991,17584,2205,33,151,17,30.69697327550215,31.099548339843757,Ţanţā,17.584,2.205
4992,15825,816,129,36,2,30.70169661764575,31.10504150390625,Ţanţā,15.825,0.816
4993,17974,1715,12,20,3,30.69697327550215,31.10504150390625,Ţanţā,17.974,1.715
4994,4984,153,48,1,1,30.69697327550215,31.11053466796875,Ţanţā,4.984,0.153
4995,657,44,51,1,1,30.69224970217675,31.072082519531246,Ţanţā,0.657,0.044
4996,14052,2075,15,4,1,30.69224970217675,31.088562011718743,Ţanţā,14.052,2.075
4997,30002,2818,11,1,1,30.678077595317895,31.072082519531246,Ţanţā,30.002,2.818
4998,12987,2435,14,21,3,30.682801862063844,31.088562011718743,Ţanţā,12.987,2.435
4999,20667,2258,41,69,21,30.69224970217675,31.09954833984375,Ţanţā,20.667,2.258
5000,28631,3559,19,29,7,30.6875258976904,31.09954833984375,Ţanţā,28.631,3.559
5001,20110,4986,16,17,7,30.69224970217675,31.10504150390625,Ţanţā,20.11,4.986
5002,22644,3575,24,2,2,30.6875258976904,31.105041503906254,Ţanţā,22.644,3.575
5003,8092,3181,40,2,1,30.678077595317895,31.094055175781254,Ţanţā,8.092,3.181
5004,31246,4152,14,2,2,30.67335309747345,30.940246582031254,Ash Shuhadā’,31.246,4.152
5005,12261,1724,45,43,8,30.67335309747345,30.94573974609375,Ash Shuhadā’,12.261,1.724
5006,14317,1882,22,5,4,30.668628368551254,30.94024658203125,Ash Shuhadā’,14.317,1.882
5007,12725,1676,38,46,1,30.67335309747345,30.95123291015625,Ash Shuhadā’,12.725,1.676
5008,15279,739,30,1,1,30.668628368551254,30.95123291015625,Ash Shuhadā’,15.279,0.739
5009,12694,736,25,2,2,30.663903408572104,30.94024658203125,Ash Shuhadā’,12.694,0.736
5010,29101,3827,12,1,1,30.659178217556903,30.956726074218757,Ash Shuhadā’,29.101,3.827
5011,25477,16311,9,5,1,30.668628368551254,30.96771240234375,Ash Shuhadā’,25.477,16.311
5012,10526,1076,36,12,2,30.659178217556903,30.962219238281246,Ash Shuhadā’,10.526,1.076
5013,20770,2663,23,9,6,30.65445279552645,30.956726074218757,Ash Shuhadā’,20.77,2.663
5014,24202,2390,23,2,2,30.645001258503253,30.940246582031246,Ash Shuhadā’,24.202,2.39
5015,20806,3256,19,13,4,30.645001258503253,30.945739746093757,Ash Shuhadā’,20.806,3.256
5016,24647,3265,8,2,2,30.6402751435522,30.940246582031254,Ash Shuhadā’,24.647,3.265
5017,34254,3752,10,1,1,30.6402751435522,30.945739746093757,Ash Shuhadā’,34.254,3.752
5018,13887,2195,14,11,3,30.6402751435522,30.951232910156254,Ash Shuhadā’,13.887,2.195
5019,13531,1945,40,12,6,30.65445279552645,30.96221923828125,Ash Shuhadā’,13.531,1.945
5020,12590,3530,11,16,5,30.65445279552645,30.973205566406246,Ash Shuhadā’,12.59,3.53
5021,11288,3703,16,4,1,30.6497271425016,30.97320556640625,Ash Shuhadā’,11.288,3.703
5022,12621,1587,46,14,6,30.67335309747345,30.99517822265625,Ţanţā,12.621,1.587
5023,14416,1604,57,89,8,30.67335309747345,31.00067138671875,Ţanţā,14.416,1.604
5024,14827,1619,23,5,1,30.668628368551254,31.00067138671875,Shibīn al Kawm,14.827,1.619
5025,15474,1460,27,2,1,30.659178217556903,31.00067138671875,Shibīn al Kawm,15.474,1.46
5026,16968,7482,40,9,2,30.663903408572104,31.01165771484375,Shibīn al Kawm,16.968,7.482
5027,31191,5309,17,20,5,30.659178217556903,31.006164550781246,Shibīn al Kawm,31.191,5.309
5028,13374,784,13,1,1,30.659178217556903,31.011657714843743,Shibīn al Kawm,13.374,0.784
5029,21545,2721,23,9,3,30.65445279552645,30.98419189453125,Shibīn al Kawm,21.545,2.721
5030,30970,4502,10,6,2,30.65445279552645,30.989685058593743,Shibīn al Kawm,30.97,4.502
5031,6163,1074,35,1,1,30.6497271425016,30.984191894531254,Shibīn al Kawm,6.163,1.074
5032,7457,552,182,1,1,30.65445279552645,31.000671386718757,Shibīn al Kawm,7.457,0.552
5033,12618,1024,26,3,2,30.6497271425016,30.995178222656246,Shibīn al Kawm,12.618,1.024
5034,15113,1700,39,25,5,30.6497271425016,31.00067138671875,Shibīn al Kawm,15.113,1.7
5035,10339,737,37,4,2,30.645001258503253,30.99517822265625,Shibīn al Kawm,10.339,0.737
5036,18595,9308,21,2,1,30.6402751435522,30.99517822265625,Shibīn al Kawm,18.595,9.308
5037,16770,2122,23,42,4,30.6402751435522,31.000671386718743,Shibīn al Kawm,16.77,2.122
5038,11087,1459,50,21,2,30.65445279552645,31.006164550781246,Shibīn al Kawm,11.087,1.459
5039,1780,511,61,2,1,30.6497271425016,31.022644042968757,Shibīn al Kawm,1.78,0.511
5040,19662,1608,15,3,1,30.6402751435522,31.006164550781246,Shibīn al Kawm,19.662,1.608
5041,6791,1320,35,1,1,30.621368374638948,30.94573974609375,Ash Shuhadā’,6.791,1.32
5042,16897,800,40,2,1,30.621368374638948,30.97869873046875,Shibīn al Kawm,16.897,0.8
5043,16982,2633,16,11,2,30.616641105237804,30.945739746093757,Ash Shuhadā’,16.982,2.633
5044,18853,2524,17,9,3,30.6119136050093,30.94024658203125,Ash Shuhadā’,18.853,2.524
5045,14328,2929,19,12,4,30.6119136050093,30.945739746093743,Ash Shuhadā’,14.328,2.929
5046,3949,363,35,2,1,30.6119136050093,30.95672607421875,Ash Shuhadā’,3.949,0.363
5047,2540,1916,30,1,1,30.607185873974405,30.945739746093757,Ash Shuhadā’,2.54,1.916
5048,7332,3763,12,1,1,30.607185873974405,30.95123291015625,Ash Shuhadā’,7.332,3.763
5049,33431,9644,28,2,2,30.616641105237804,30.967712402343757,Shibīn al Kawm,33.431,9.644
5050,37041,4945,8,3,1,30.616641105237804,30.97320556640625,Shibīn al Kawm,37.041,4.945
5051,12806,1496,42,30,5,30.616641105237804,30.978698730468743,Shibīn al Kawm,12.806,1.496
5052,11600,1609,32,27,11,30.6119136050093,30.97869873046875,Shibīn al Kawm,11.6,1.609
5053,33550,3855,11,1,1,30.607185873974405,30.967712402343743,Shibīn al Kawm,33.55,3.855
5054,24332,2262,30,11,1,30.60245791215405,30.962219238281254,Ash Shuhadā’,24.332,2.262
5055,21336,3107,33,27,8,30.60245791215405,30.967712402343757,Shibīn al Kawm,21.336,3.107
5056,17213,3202,29,6,4,30.60245791215405,30.973205566406254,Shibīn al Kawm,17.213,3.202
5057,9667,781,51,1,1,30.635548797669344,31.00067138671875,Shibīn al Kawm,9.667,0.781
5058,12947,634,33,5,3,30.621368374638948,30.984191894531254,Shibīn al Kawm,12.947,0.634
5059,4736,512,28,1,1,30.621368374638948,30.98968505859375,Shibīn al Kawm,4.736,0.512
5060,827,657,23,2,1,30.621368374638948,30.99517822265625,Shibīn al Kawm,0.827,0.657
5061,21463,4500,10,1,1,30.6308222208756,31.01715087890625,Shibīn al Kawm,21.463,4.5
5062,20034,12898,10,33,1,30.62609541319185,31.01165771484375,Shibīn al Kawm,20.034,12.898
5063,15210,3184,12,4,3,30.62609541319185,31.01715087890625,Shibīn al Kawm,15.21,3.184
5064,9582,1193,73,25,8,30.616641105237804,30.98419189453125,Shibīn al Kawm,9.582,1.193
5065,21731,2684,24,29,6,30.616641105237804,30.98968505859375,Shibīn al Kawm,21.731,2.684
5066,4641,674,49,159,14,30.6119136050093,30.984191894531246,Shibīn al Kawm,4.641,0.674
5067,19582,2739,31,24,11,30.6119136050093,30.989685058593743,Shibīn al Kawm,19.582,2.739
5068,121521,48799,17,4,2,30.607185873974405,30.984191894531246,Shibīn al Kawm,121.521,48.799
5069,9204,1478,27,18,8,30.607185873974405,30.989685058593743,Shibīn al Kawm,9.204,1.478
5070,3677,153,30,1,1,30.60245791215405,30.984191894531254,Shibīn al Kawm,3.677,0.153
5071,16092,1942,47,18,5,30.607185873974405,31.000671386718757,Shibīn al Kawm,16.092,1.942
5072,14241,1929,34,4,3,30.60245791215405,31.000671386718743,Shibīn al Kawm,14.241,1.929
5073,25347,4732,15,1,1,30.6119136050093,31.00616455078125,Shibīn al Kawm,25.347,4.732
5074,15295,650,27,2,1,30.607185873974405,31.00616455078125,Shibīn al Kawm,15.295,0.65
5075,1300,601,11,4,1,30.60245791215405,31.00616455078125,Shibīn al Kawm,1.3,0.601
5076,22074,4263,9,4,2,30.67335309747345,31.033630371093757,Ţanţā,22.074,4.263
5077,26725,2632,11,3,3,30.67335309747345,31.039123535156246,Ţanţā,26.725,2.632
5078,8021,3601,37,2,1,30.668628368551254,31.04461669921875,Shibīn al Kawm,8.021,3.601
5079,10269,1385,39,25,2,30.67335309747345,31.050109863281246,Shibīn al Kawm,10.269,1.385
5080,21852,3892,12,12,5,30.663903408572104,31.06658935546875,Shibīn al Kawm,21.852,3.892
5081,20548,2559,15,8,1,30.65445279552645,31.04461669921875,Shibīn al Kawm,20.548,2.559
5082,4587,522,161,12,3,30.6497271425016,31.044616699218757,Shibīn al Kawm,4.587,0.522
5083,15597,1804,14,1,1,30.6402751435522,31.044616699218757,Shibīn al Kawm,15.597,1.804
5084,7493,3217,24,7,2,30.65445279552645,31.050109863281246,Shibīn al Kawm,7.493,3.217
5085,14020,3364,10,12,3,30.6497271425016,31.050109863281246,Shibīn al Kawm,14.02,3.364
5086,11590,2647,14,23,5,30.645001258503253,31.05010986328125,Shibīn al Kawm,11.59,2.647
5087,17567,2102,29,65,11,30.645001258503253,31.05560302734375,Shibīn al Kawm,17.567,2.102
5088,6884,648,36,11,2,30.6402751435522,31.050109863281254,Shibīn al Kawm,6.884,0.648
5089,3596,1106,61,6,2,30.6402751435522,31.055603027343757,Shibīn al Kawm,3.596,1.106
5090,6482,483,92,2,1,30.645001258503253,31.06658935546875,Shibīn al Kawm,6.482,0.483
5091,5848,614,46,1,1,30.67335309747345,31.077575683593743,Shibīn al Kawm,5.848,0.614
5092,6644,664,189,180,4,30.668628368551254,31.08856201171875,Shibīn al Kawm,6.644,0.664
5093,9013,485,282,1,1,30.659178217556903,31.072082519531246,Shibīn al Kawm,9.013,0.485
5094,7357,752,78,1,1,30.67335309747345,31.094055175781246,Shibīn al Kawm,7.357,0.752
5095,6404,666,54,7,1,30.668628368551254,31.09405517578125,Shibīn al Kawm,6.404,0.666
5096,11549,610,36,2,2,30.668628368551254,31.099548339843757,Shibīn al Kawm,11.549,0.61
5097,16181,4391,28,9,3,30.67335309747345,31.105041503906254,Shibīn al Kawm,16.181,4.391
5098,13037,1376,26,9,2,30.67335309747345,31.11053466796875,Ziftá,13.037,1.376
5099,15649,1331,37,4,3,30.668628368551254,31.10504150390625,Shibīn al Kawm,15.649,1.331
5100,14695,2033,17,21,5,30.668628368551254,31.110534667968743,Shibīn al Kawm,14.695,2.033
5101,7924,557,40,2,1,30.663903408572104,31.09405517578125,Shibīn al Kawm,7.924,0.557
5102,21612,2680,22,4,2,30.663903408572104,31.09954833984375,Shibīn al Kawm,21.612,2.68
5103,463,616,148,1,1,30.663903408572104,31.11053466796875,Shibīn al Kawm,0.463,0.616
5104,9947,723,79,2,1,30.645001258503253,31.077575683593757,Shibīn al Kawm,9.947,0.723
5105,8977,746,34,34,9,30.6402751435522,31.077575683593743,Shibīn al Kawm,8.977,0.746
5106,11493,1059,34,19,5,30.6402751435522,31.08306884765625,Shibīn al Kawm,11.493,1.059
5107,11291,1480,52,111,16,30.6402751435522,31.08856201171875,Shibīn al Kawm,11.291,1.48
5108,6881,350,40,1,1,30.65445279552645,31.10504150390625,Shibīn al Kawm,6.881,0.35
5109,8713,1035,42,3,3,30.65445279552645,31.110534667968743,Shibīn al Kawm,8.713,1.035
5110,11758,1416,40,29,4,30.6497271425016,31.110534667968743,Shibīn al Kawm,11.758,1.416
5111,7229,723,34,17,1,30.645001258503253,31.09405517578125,Shibīn al Kawm,7.229,0.723
5112,5777,527,47,3,1,30.6402751435522,31.099548339843743,Shibīn al Kawm,5.777,0.527
5113,8719,1981,20,1,1,30.6402751435522,31.110534667968743,Shibīn al Kawm,8.719,1.981
5114,6908,835,34,8,3,30.62609541319185,31.03912353515625,Shibīn al Kawm,6.908,0.835
5115,18584,2765,21,24,5,30.62609541319185,31.044616699218757,Shibīn al Kawm,18.584,2.765
5116,17313,692,14,1,1,30.621368374638948,31.044616699218757,Shibīn al Kawm,17.313,0.692
5117,38047,4717,13,1,1,30.635548797669344,31.050109863281243,Shibīn al Kawm,38.047,4.717
5118,9973,423,14,1,1,30.6308222208756,31.066589355468757,Shibīn al Kawm,9.973,0.423
5119,11951,468,15,2,1,30.621368374638948,31.05010986328125,Shibīn al Kawm,11.951,0.468
5120,16308,806,24,1,1,30.62609541319185,31.06109619140625,Shibīn al Kawm,16.308,0.806
5121,13258,537,12,4,1,30.62609541319185,31.066589355468743,Shibīn al Kawm,13.258,0.537
5122,15757,2302,33,8,5,30.60245791215405,31.039123535156254,Shibīn al Kawm,15.757,2.302
5123,12336,1171,36,21,2,30.60245791215405,31.04461669921875,Shibīn al Kawm,12.336,1.171
5124,18112,725,12,1,1,30.616641105237804,31.05010986328125,Shibīn al Kawm,18.112,0.725
5125,9453,455,14,2,1,30.6119136050093,31.050109863281254,Shibīn al Kawm,9.453,0.455
5126,18087,660,14,3,1,30.6119136050093,31.05560302734375,Shibīn al Kawm,18.087,0.66
5127,8969,430,20,1,1,30.607185873974405,31.05010986328125,Shibīn al Kawm,8.969,0.43
5128,12280,674,24,83,2,30.607185873974405,31.05560302734375,Shibīn al Kawm,12.28,0.674
5129,17681,3845,13,1,1,30.60245791215405,31.05010986328125,Shibīn al Kawm,17.681,3.845
5130,6883,463,19,2,2,30.60245791215405,31.05560302734375,Shibīn al Kawm,6.883,0.463
5131,24316,2923,30,1,1,30.60245791215405,31.06658935546875,Shibīn al Kawm,24.316,2.923
5132,19895,2272,19,15,5,30.635548797669344,31.07757568359376,Shibīn al Kawm,19.895,2.272
5133,18021,373,15,1,1,30.6308222208756,31.07208251953125,Shibīn al Kawm,18.021,0.373
5134,10182,1243,50,18,6,30.6308222208756,31.077575683593757,Shibīn al Kawm,10.182,1.243
5135,24093,13572,33,51,23,30.635548797669344,31.083068847656254,Shibīn al Kawm,24.093,13.572
5136,11460,1513,57,83,32,30.635548797669344,31.088562011718757,Shibīn al Kawm,11.46,1.513
5137,8916,1044,47,34,13,30.6308222208756,31.083068847656254,Shibīn al Kawm,8.916,1.044
5138,6744,1445,41,4,3,30.6308222208756,31.088562011718743,Shibīn al Kawm,6.744,1.445
5139,9739,370,14,1,1,30.62609541319185,31.07208251953125,Shibīn al Kawm,9.739,0.37
5140,7594,720,48,25,6,30.62609541319185,31.08306884765625,Shibīn al Kawm,7.594,0.72
5141,7051,983,28,21,4,30.62609541319185,31.08856201171875,Shibīn al Kawm,7.051,0.983
5142,18367,2394,28,40,8,30.635548797669344,31.094055175781254,Shibīn al Kawm,18.367,2.394
5143,31281,23035,39,1,1,30.6308222208756,31.094055175781254,Shibīn al Kawm,31.281,23.035
5144,15916,2235,22,8,6,30.635548797669344,31.10504150390625,Shibīn al Kawm,15.916,2.235
5145,27133,3935,12,21,1,30.62609541319185,31.110534667968743,Shibīn al Kawm,27.133,3.935
5146,17590,758,18,1,1,30.607185873974405,31.077575683593757,Shibīn al Kawm,17.59,0.758
5147,8050,620,19,3,1,30.607185873974405,31.08306884765625,Shibīn al Kawm,8.05,0.62
5148,3490,1369,27,4,1,30.607185873974405,31.08856201171875,Shibīn al Kawm,3.49,1.369
5149,20164,2987,26,22,7,30.60245791215405,31.08856201171876,Shibīn al Kawm,20.164,2.987
5150,12621,2001,38,29,10,30.616641105237804,31.11053466796875,Shibīn al Kawm,12.621,2.001
5151,18638,6445,13,27,4,30.6119136050093,31.105041503906246,Shibīn al Kawm,18.638,6.445
5152,17779,4949,19,13,8,30.6119136050093,31.11053466796875,Shibīn al Kawm,17.779,4.949
5153,3303,609,38,2,1,30.607185873974405,31.10504150390625,Shibīn al Kawm,3.303,0.609
5154,20616,2987,20,4,2,30.7489173195157,31.127014160156246,Sunbāţ,20.616,2.987
5155,17260,3294,34,13,5,30.7489173195157,31.13250732421875,Sunbāţ,17.26,3.294
5156,35613,8869,8,3,2,30.744196290331697,31.127014160156246,Sunbāţ,35.613,8.869
5157,38184,9607,53,14,3,30.744196290331697,31.13250732421875,Sunbāţ,38.184,9.607
5158,27727,3077,11,3,3,30.73475353781655,31.11602783203125,Sunbāţ,27.727,3.077
5159,6147,767,36,2,1,30.73475353781655,31.121520996093743,Sunbāţ,6.147,0.767
5160,11016,1258,34,14,5,30.739475029758395,31.12701416015625,Sunbāţ,11.016,1.258
5161,20256,2884,18,29,4,30.739475029758395,31.13250732421875,Sunbāţ,20.256,2.884
5162,6475,1023,125,3,2,30.73475353781655,31.127014160156246,Sunbāţ,6.475,1.023
5163,8213,512,192,6,2,30.744196290331697,31.14898681640625,Sunbāţ,8.213,0.512
5164,11430,1598,31,15,5,30.739475029758395,31.14898681640625,Sunbāţ,11.43,1.598
5165,8450,780,18,1,1,30.73475353781655,31.15447998046875,Sunbāţ,8.45,0.78
5166,26965,9672,22,171,34,30.7300318145269,31.11602783203125,Sunbāţ,26.965,9.672
5167,22858,7425,53,75,17,30.7300318145269,31.121520996093743,Sunbāţ,22.858,7.425
5168,19963,2631,18,16,6,30.725309859910105,31.116027832031246,Sunbāţ,19.963,2.631
5169,18699,3822,44,41,19,30.725309859910105,31.121520996093743,Sunbāţ,18.699,3.822
5170,15130,3111,36,3,3,30.7300318145269,31.132507324218757,Sunbāţ,15.13,3.111
5171,28627,5397,18,7,5,30.725309859910105,31.127014160156246,Sunbāţ,28.627,5.397
5172,20630,2354,15,19,6,30.725309859910105,31.132507324218743,Sunbāţ,20.63,2.354
5173,6094,540,50,3,1,30.720587673986948,31.11602783203125,Sunbāţ,6.094,0.54
5174,23164,4024,10,5,3,30.720587673986948,31.12152099609375,Sunbāţ,23.164,4.024
5175,8061,964,23,34,4,30.715865256778205,31.11602783203125,Sunbāţ,8.061,0.964
5176,5254,1146,17,2,2,30.720587673986948,31.12701416015625,Sunbāţ,5.254,1.146
5177,9945,451,36,2,1,30.715865256778205,31.127014160156254,Sunbāţ,9.945,0.451
5178,18616,2037,21,20,9,30.7300318145269,31.13800048828125,Sunbāţ,18.616,2.037
5179,11364,1888,19,29,3,30.7300318145269,31.143493652343757,Sunbāţ,11.364,1.888
5180,12206,682,20,1,1,30.725309859910105,31.13800048828125,Sunbāţ,12.206,0.682
5181,17504,2267,16,15,8,30.725309859910105,31.143493652343743,Sunbāţ,17.504,2.267
5182,12675,2525,42,27,9,30.7300318145269,31.15447998046875,Sunbāţ,12.675,2.525
5183,1540,431,29,1,1,30.725309859910105,31.148986816406246,Sunbāţ,1.54,0.431
5184,15769,2109,54,16,10,30.725309859910105,31.15447998046875,Sunbāţ,15.769,2.109
5185,3516,304,68,4,2,30.720587673986948,31.154479980468743,Sunbāţ,3.516,0.304
5186,7601,536,24,75,4,30.7489173195157,31.17095947265625,Sunbāţ,7.601,0.536
5187,10687,395,110,2,1,30.7489173195157,31.176452636718743,Sunbāţ,10.687,0.395
5188,15049,1911,31,5,4,30.7489173195157,31.181945800781246,Sunbāţ,15.049,1.911
5189,8276,983,41,12,5,30.7300318145269,31.15997314453125,Sunbāţ,8.276,0.983
5190,15768,1919,28,25,5,30.725309859910105,31.159973144531246,Sunbāţ,15.768,1.919
5191,27006,30955,3,1,1,30.720587673986948,31.176452636718757,Ziftá,27.006,30.955
5192,183961,119504,5,2,1,30.715865256778205,31.17645263671875,Ziftá,183.961,119.504
5193,131624,143028,10,1,1,30.725309859910105,31.18194580078125,Ziftá,131.624,143.028
5194,28489,31045,5,9,6,30.720587673986948,31.18743896484375,Ziftá,28.489,31.045
5195,37221,47489,7,6,2,30.715865256778205,31.181945800781243,Ziftá,37.221,47.489
5196,40329,42583,5,8,4,30.715865256778205,31.187438964843757,Ziftá,40.329,42.583
5197,25888,28988,10,3,2,30.720587673986948,31.192932128906254,Ziftá,25.888,28.988
5198,71308,64477,5,18,7,30.715865256778205,31.192932128906246,Ziftá,71.308,64.477
5199,19348,2820,15,15,5,30.69697327550215,31.12152099609375,Ziftá,19.348,2.82
5200,7339,465,325,2,2,30.6875258976904,31.116027832031254,Ziftá,7.339,0.465
5201,16223,3884,26,29,3,30.69224970217675,31.138000488281254,Ziftá,16.223,3.884
